seed,arm,step,mean_activation,mean_energy,weight_abs_mean,left_activation_mean,right_activation_mean,lr_imbalance,event_count_L,event_count_R,event_L_fraction,final_weight_l1
77,open_loop,2000,0.34124351510078565,0.3485738441418827,0.47837320665688643,0.3109242711430699,0.3736537414004127,-0.06272947025734277,38,61,0.3838383838383838,0.19752206845975476
77,open_loop,4000,0.3297669707392874,0.3814113354732926,0.4550857554149897,0.3172308818940602,0.3431676174359096,-0.025936735541849443,38,61,0.3838383838383838,0.19752206845975476
77,open_loop,6000,0.33910687467198336,0.355239549408378,0.43293439009906165,0.32765767185722905,0.3513456776808585,-0.023688005823629454,38,61,0.3838383838383838,0.19752206845975476
77,open_loop,8000,0.3258781817271765,0.3700748840290585,0.4118598426631988,0.31135911524636484,0.34139856313769934,-0.030039447891334503,38,61,0.3838383838383838,0.19752206845975476
77,open_loop,10000,0.3106536434071025,0.3969487710100047,0.39181166899685993,0.2987501262098245,0.32337809282488233,-0.02462796661505784,38,61,0.3838383838383838,0.19752206845975476
77,open_loop,12000,0.3174503882188802,0.3710038990096039,0.3727420178728715,0.29738065045778606,0.3389042458255671,-0.04152359536778105,38,61,0.3838383838383838,0.19752206845975476
77,open_loop,14000,0.32571169509447284,0.36238682940478883,0.3545984798701227,0.3117808762730249,0.3406032600415378,-0.02882238376851287,38,61,0.3838383838383838,0.19752206845975476
77,open_loop,16000,0.301448885301338,0.3764333821838386,0.33734078447816485,0.2963958227306308,0.30685043494588715,-0.010454612215256343,38,61,0.3838383838383838,0.19752206845975476
77,open_loop,18000,0.30030583385219495,0.32855069328242165,0.3209209171540793,0.28710510554366353,0.3144169572164872,-0.027311851672823684,38,61,0.3838383838383838,0.19752206845975476
77,open_loop,20000,0.29674237369033507,0.36567879880580423,0.30529984919331576,0.29138132090600805,0.30247315425289145,-0.011091833346883406,38,61,0.3838383838383838,0.19752206845975476
77,closed_loop,2000,0.34124351510078565,0.3485738441418827,0.47837320665688643,0.3109242711430699,0.3736537414004127,-0.06272947025734277,38,61,0.3838383838383838,0.19752206845975476
77,closed_loop,4000,0.3297669707392874,0.3814113354732926,0.4550857554149897,0.3172308818940602,0.3431676174359096,-0.025936735541849443,38,61,0.3838383838383838,0.19752206845975476
77,closed_loop,6000,0.33910687467198336,0.355239549408378,0.43293439009906165,0.32765767185722905,0.3513456776808585,-0.023688005823629454,38,61,0.3838383838383838,0.19752206845975476
77,closed_loop,8000,0.3258781817271765,0.3700748840290585,0.4118598426631988,0.31135911524636484,0.34139856313769934,-0.030039447891334503,38,61,0.3838383838383838,0.19752206845975476
77,closed_loop,10000,0.3106536434071025,0.3969487710100047,0.39181166899685993,0.2987501262098245,0.32337809282488233,-0.02462796661505784,38,61,0.3838383838383838,0.19752206845975476
77,closed_loop,12000,0.3174503882188802,0.3710038990096039,0.3727420178728715,0.29738065045778606,0.3389042458255671,-0.04152359536778105,38,61,0.3838383838383838,0.19752206845975476
77,closed_loop,14000,0.32571169509447284,0.36238682940478883,0.3545984798701227,0.3117808762730249,0.3406032600415378,-0.02882238376851287,38,61,0.3838383838383838,0.19752206845975476
77,closed_loop,16000,0.301448885301338,0.3764333821838386,0.33734078447816485,0.2963958227306308,0.30685043494588715,-0.010454612215256343,38,61,0.3838383838383838,0.19752206845975476
77,closed_loop,18000,0.30030583385219495,0.32855069328242165,0.3209209171540793,0.28710510554366353,0.3144169572164872,-0.027311851672823684,38,61,0.3838383838383838,0.19752206845975476
77,closed_loop,20000,0.29674237369033507,0.36567879880580423,0.30529984919331576,0.29138132090600805,0.30247315425289145,-0.011091833346883406,38,61,0.3838383838383838,0.19752206845975476
77,matched_shuffle,2000,0.3425656064082337,0.35273266578665696,0.4783720651163161,0.314076887118089,0.37301906495976767,-0.058942177841678656,38,61,0.3838383838383838,0.19752176793696208
77,matched_shuffle,4000,0.37059408742504585,0.35322848933821505,0.4550889850252316,0.34617251261174237,0.39669990877719774,-0.050527396165455374,38,61,0.3838383838383838,0.19752176793696208
77,matched_shuffle,6000,0.3408877897849453,0.35461891552362684,0.43293863824581874,0.33240394248087646,0.34995673000653604,-0.017552787525659586,38,61,0.3838383838383838,0.19752176793696208
77,matched_shuffle,8000,0.3510194797147947,0.3560525089119875,0.41186456422689793,0.3297964599106742,0.3737061560571305,-0.04390969614645629,38,61,0.3838383838383838,0.19752176793696208
77,matched_shuffle,10000,0.333445839621648,0.358727653283377,0.3918164052556001,0.3167472463568487,0.35129606000815744,-0.03454881365130874,38,61,0.3838383838383838,0.19752176793696208
77,matched_shuffle,12000,0.3313068387593469,0.34088338220970893,0.37274690127707905,0.32281448768751175,0.3403848692154466,-0.01757038152793483,38,61,0.3838383838383838,0.19752176793696208
77,matched_shuffle,14000,0.32596366295273216,0.3608570269283117,0.35460397969700497,0.3109248718837322,0.34203961202649075,-0.031114740142758557,38,61,0.3838383838383838,0.19752176793696208
77,matched_shuffle,16000,0.2958837663183466,0.3943778718534447,0.337341333286572,0.2961217022370444,0.2956294210259455,0.0004922812110988994,38,61,0.3838383838383838,0.19752176793696208
77,matched_shuffle,18000,0.30118597534175945,0.3692591684046458,0.32092077445612427,0.2908287909452824,0.3122574483173038,-0.021428657372021376,38,61,0.3838383838383838,0.19752176793696208
77,matched_shuffle,20000,0.3063139536468042,0.35882971506896316,0.30530017984742097,0.30025555067404497,0.31279017751423654,-0.012534626840191576,38,61,0.3838383838383838,0.19752176793696208
123,open_loop,2000,0.3777354157914768,0.37450759001662204,0.4710357755291845,0.3954743598370952,0.35902447481185185,0.03644988502524338,38,61,0.3838383838383838,0.1944338789865161
