seed,gap,tau_trace,rest_window,gate_mode,trace_gate_ref,gate_power,arm,target_event_update_l1,event_count_L,event_count_R,schedule_ok,mean_trace_mass,mean_gate_within,mean_gate_cross,within_pair_dW_L1,cross_pair_dW_L1,contamination_ratio,acc_dW_DI,acc_dW_LR,acc_dW_RL,final_DI,L_to_R_l1,R_to_L_l1,runtime_s
42,500,1000,5000,soft_trace_gate,0.03,1.0,L_then_R,0.0001,5,5,True,0.018776853871255203,1.0,0.026766727372697325,0.0004954081383895158,8.6100122261308e-06,0.017082742354677355,0.9658345133065896,0.0004954081383895158,8.6100122261308e-06,0.0052353226469677985,0.19712131478942774,0.19506807678580815,1410.291096687317
42,500,1000,5000,soft_trace_gate,0.03,1.0,R_then_L,0.0001,5,5,True,0.03283817007083757,1.0,0.02333499015427412,0.0004990045317385576,4.374967772851519e-06,0.008691191771629086,-0.9826176144701688,4.374967772851519e-06,0.0004990045317385576,0.005241061684909661,0.19711974977360822,0.19506428903437334,1410.291096687317
