seed,arm,step,mean_activation,mean_energy,weight_abs_mean,left_activation_mean,right_activation_mean,lr_imbalance,event_count_L,event_count_R,event_L_fraction,final_weight_l1
77,open_loop,12000,0.33182530918362274,0.3606694837884112,0.3727483736730714,0.3159004882566406,0.3488483936228106,-0.03294790536617004,285,314,0.4757929883138564,0.20284105061011068
77,open_loop,24000,0.30270379558375105,0.34801277997586166,0.3000000000000001,0.2916865486364849,0.31448085266531134,-0.02279430402882643,285,314,0.4757929883138564,0.20284105061011068
77,open_loop,36000,0.29608297619023655,0.35557343318327633,0.2999999999999982,0.28568437641772737,0.307198720774643,-0.021514344356915627,285,314,0.4757929883138564,0.20284105061011068
77,open_loop,48000,0.29550876731456444,0.3531250394675788,0.3000000000000008,0.2908267153292113,0.3005137194368386,-0.009687004107627295,285,314,0.4757929883138564,0.20284105061011068
77,open_loop,60000,0.2918038756885469,0.36583147209454997,0.30000000000000054,0.2899213462381955,0.29381623475616386,-0.0038948885179683757,285,314,0.4757929883138564,0.20284105061011068
77,open_loop,72000,0.3106601180683574,0.338886702459036,0.29999999999999905,0.29901860510849737,0.3231044939909664,-0.024085888882469042,285,314,0.4757929883138564,0.20284105061011068
77,open_loop,84000,0.2952134714640734,0.35213664076986045,0.3,0.28647149259853466,0.3045583454237871,-0.018086852825252464,285,314,0.4757929883138564,0.20284105061011068
77,open_loop,96000,0.2914850329013473,0.3541513976038668,0.3000000000000011,0.28522290452605614,0.2981790321990724,-0.012956127673016238,285,314,0.4757929883138564,0.20284105061011068
77,open_loop,108000,0.3023657467834834,0.36983811142715467,0.30000000000000143,0.30283195756487985,0.3018673835344043,0.0009645740304755623,285,314,0.4757929883138564,0.20284105061011068
77,open_loop,120000,0.31576672992287785,0.34225465089631324,0.2999999999999999,0.29065354227599877,0.3426118615454038,-0.05195831926940503,285,314,0.4757929883138564,0.20284105061011068
77,closed_loop,12000,0.33182530918362274,0.3606694837884112,0.3727483736730714,0.3159004882566406,0.3488483936228106,-0.03294790536617004,291,308,0.48580968280467446,0.2028409278128405
77,closed_loop,24000,0.3095285314566695,0.33662631116328423,0.30000000000000066,0.29574133134910385,0.3242665729509637,-0.028525241601859874,291,308,0.48580968280467446,0.2028409278128405
77,closed_loop,36000,0.29663090851013624,0.3543544245342837,0.30000000000000093,0.28106876741182785,0.31326630071867284,-0.032197533306844994,291,308,0.48580968280467446,0.2028409278128405
77,closed_loop,48000,0.3168428993694759,0.3458652058182276,0.2999999999999985,0.32094310907922075,0.3124599165763004,0.008483192502920345,291,308,0.48580968280467446,0.2028409278128405
77,closed_loop,60000,0.3037022479898103,0.34106716702358564,0.3000000000000001,0.289834232771692,0.3185266780505574,-0.028692445278865386,291,308,0.48580968280467446,0.2028409278128405
77,closed_loop,72000,0.29949950333688224,0.3475327657229539,0.30000000000000066,0.2931797882490479,0.3062550608445673,-0.013075272595519383,291,308,0.48580968280467446,0.2028409278128405
77,closed_loop,84000,0.30092644584553285,0.35261010418866534,0.29999999999999943,0.2778585530777098,0.3255852277697573,-0.0477266746920475,291,308,0.48580968280467446,0.2028409278128405
77,closed_loop,96000,0.31984609175530104,0.3223260377172977,0.3000000000000004,0.31832420350692514,0.32147293781390984,-0.003148734306984702,291,308,0.48580968280467446,0.2028409278128405
77,closed_loop,108000,0.30865503865216853,0.33313704949768885,0.2999999999999996,0.2965590282497626,0.3215852566685335,-0.02502622841877089,291,308,0.48580968280467446,0.2028409278128405
77,closed_loop,120000,0.3180968779340805,0.34320164901346395,0.3000000000000009,0.3034082344449089,0.33379853131905707,-0.03039029687414818,291,308,0.48580968280467446,0.2028409278128405
77,shuffled_feedback,12000,0.3252609018089789,0.38391115856521685,0.37274421180527517,0.3142262923369431,0.3370565188308103,-0.02283022649386718,285,314,0.4757929883138564,0.20284106915598776
77,shuffled_feedback,24000,0.303497430191294,0.34069550424023987,0.3000000000000001,0.2930157783940451,0.3147019545262842,-0.02168617613223911,285,314,0.4757929883138564,0.20284106915598776
77,shuffled_feedback,36000,0.2858148216316967,0.3746083750365682,0.3000000000000005,0.2815141638026888,0.2904120765523603,-0.0088979127496715,285,314,0.4757929883138564,0.20284106915598776
77,shuffled_feedback,48000,0.30883559022794943,0.3251628850753579,0.29999999999999927,0.28702777016408737,0.3321473978824227,-0.04511962771833533,285,314,0.4757929883138564,0.20284106915598776
77,shuffled_feedback,60000,0.3067836585160857,0.33491524133052786,0.2999999999999993,0.2966852884110313,0.31757846793872996,-0.020893179527698647,285,314,0.4757929883138564,0.20284106915598776
77,shuffled_feedback,72000,0.30489858905729683,0.3524919147945717,0.30000000000000143,0.28581811853121486,0.3252949541024191,-0.03947683557120424,285,314,0.4757929883138564,0.20284106915598776
77,shuffled_feedback,84000,0.29641228075270304,0.3381444246264598,0.2999999999999999,0.2924324099995105,0.3006666253509435,-0.008234215351433039,285,314,0.4757929883138564,0.20284106915598776
77,shuffled_feedback,96000,0.29083716613429317,0.3763212063407686,0.3000000000000003,0.2892956461368717,0.29248499785567467,-0.0031893517188029685,285,314,0.4757929883138564,0.20284106915598776
77,shuffled_feedback,108000,0.2911097264794494,0.3702684251496199,0.29999999999999927,0.2857512419983875,0.29683776161437764,-0.011086519615990165,285,314,0.4757929883138564,0.20284106915598776
77,shuffled_feedback,120000,0.29753883374301415,0.3589630123130174,0.2999999999999989,0.2833243785286605,0.31273359621353014,-0.02940921768486965,285,314,0.4757929883138564,0.20284106915598776
