seed,gap,tau_trace,rest_window,gate_mode,trace_gate_ref,gate_power,arm,target_event_update_l1,event_count_L,event_count_R,schedule_ok,mean_trace_mass,mean_gate_within,mean_gate_cross,within_pair_dW_L1,cross_pair_dW_L1,contamination_ratio,acc_dW_DI,acc_dW_LR,acc_dW_RL,final_DI,L_to_R_l1,R_to_L_l1,runtime_s
77,500,1000,5000,soft_trace_gate,0.03,1.0,L_then_R,0.0001,5,5,True,0.019565078300810675,1.0,0.030140569145277303,0.00046605976873549963,1.0145133417608631e-05,0.021304134733671133,0.9573917284327214,0.00046605976873549963,1.0145133417608631e-05,0.008406799888324941,0.20455653936303209,0.20114588030665143,1161.4401495456696
77,500,1000,5000,soft_trace_gate,0.03,1.0,R_then_L,0.0001,5,5,True,0.037921528913400344,1.0,0.02566058207498851,0.00048398331132422064,5.165998414039251e-06,0.010561189192400882,-0.9788776195708326,5.165998414039251e-06,0.00048398331132422064,0.008407412098086093,0.2045544020363722,0.20114353231493012,1161.4401531219482
