condition,factor,tc_std_after,tc_mean_after,group,label,plasticity_rate,final_step,mean_activation,mean_energy,hard_active_ratio,weight_mean,weight_std,weight_abs_mean,activation_entropy,elapsed_sec
high_std,2.0,0.240968792741346,1.001690477293683,A_L,L then R,0.0001,120000,0.29343631659469066,0.3453299286698817,0.43333333333333335,0.0008349450539594397,0.34541714369628573,0.2999999999999999,2.3971006630016864,448.09765791893005
high_std,2.0,0.240968792741346,1.001690477293683,A_R,R then L,0.0001,120000,0.28793306032602173,0.3486847987593805,0.42333333333333334,0.0008332860172880459,0.34541691270314534,0.2999999999999999,2.3919746182827644,506.5004665851593
high_std,2.0,0.240968792741346,1.001690477293683,C,repeat A_L,0.0001,120000,0.29343631659469066,0.3453299286698817,0.43333333333333335,0.0008349450539594397,0.34541714369628573,0.2999999999999999,2.3971006630016864,455.1717929840088
high_std,2.0,0.240968792741346,1.001690477293683,D_L,plasticity off (L then R),0.0,120000,0.3744071692532611,0.36953184930603944,0.5166666666666667,0.00040026882538335466,0.5729731432465665,0.4969560404248361,2.3208880391396636,251.93013381958008
high_std,2.0,0.240968792741346,1.001690477293683,D_R,plasticity off (R then L),0.0,120000,0.35537910352057056,0.3961154067845137,0.4633333333333333,0.00040026882538335466,0.5729731432465665,0.4969560404248361,2.1407652698274493,304.18417406082153
