anomaly_variant,seed,condition,group,label,plasticity_rate,final_step,mean_activation,mean_energy,hard_active_ratio,weight_mean,weight_std,weight_abs_mean,activation_entropy,post_anomaly_mean_activation,elapsed_sec
repeated_micro_overlap,123,normal,A_L,L then R,0.0001,120000,0.3142691152415527,0.3800244348772733,0.44666666666666666,0.0013381173825419096,0.34570034990343784,0.29999999999999966,2.257419310428692,0.3076739753517995,564.4068171977997
repeated_micro_overlap,123,normal,A_R,R then L,0.0001,120000,0.3158048274523835,0.38170328589344904,0.44333333333333336,0.001339741135383742,0.34569817714721524,0.30000000000000043,2.2719442162159855,0.3250624033796963,568.688817024231
repeated_micro_overlap,123,normal,C,repeat A_L,0.0001,120000,0.3142691152415527,0.3800244348772733,0.44666666666666666,0.0013381173825419096,0.34570034990343784,0.29999999999999966,2.257419310428692,0.3076739753517995,567.8938715457916
repeated_micro_overlap,123,normal,D_L,plasticity off (L then R),0.0,120000,0.37995870180872715,0.38334489463997135,0.49,0.0010841217503497812,0.571448818933048,0.4950954547379169,2.2312852929758558,0.3911466819559189,390.70773482322693
repeated_micro_overlap,123,normal,D_R,plasticity off (R then L),0.0,120000,0.38963703783702336,0.3828795989941756,0.5166666666666667,0.0010841217503497812,0.571448818933048,0.4950954547379169,2.1855712803749574,0.37385309716025306,392.8644473552704
repeated_micro_overlap,123,anomaly,A_L,L then R,0.0001,120000,0.3234658685900922,0.3470313645617711,0.4766666666666667,0.0013397332472193514,0.3456987533288496,0.30000000000000043,2.297497892940968,0.3136673812428759,567.0947437286377
repeated_micro_overlap,123,anomaly,A_R,R then L,0.0001,120000,0.3148034724349478,0.3771710671787264,0.44333333333333336,0.0013374561443667997,0.3457000635731208,0.2999999999999993,2.2454755932719808,0.3136370167348062,566.5027680397034
repeated_micro_overlap,123,anomaly,C,repeat A_L,0.0001,120000,0.3234658685900922,0.3470313645617711,0.4766666666666667,0.0013397332472193514,0.3456987533288496,0.30000000000000043,2.297497892940968,0.3136673812428759,567.469450712204
repeated_micro_overlap,123,anomaly,D_L,plasticity off (L then R),0.0,120000,0.3801206126232766,0.4033024340145631,0.5,0.0010841217503497812,0.571448818933048,0.4950954547379169,2.126209873949226,0.39099058215128873,392.4522795677185
repeated_micro_overlap,123,anomaly,D_R,plasticity off (R then L),0.0,120000,0.38573070285748706,0.37247718809711605,0.5133333333333333,0.0010841217503497812,0.571448818933048,0.4950954547379169,2.2181719616231708,0.37625348566917877,388.06872487068176
