seed,gap,tau_trace,rest_window,gate_mode,trace_gate_ref,gate_power,arm,target_event_update_l1,event_count_L,event_count_R,schedule_ok,mean_trace_mass,mean_gate_within,mean_gate_cross,within_pair_dW_L1,cross_pair_dW_L1,contamination_ratio,acc_dW_DI,acc_dW_LR,acc_dW_RL,final_DI,L_to_R_l1,R_to_L_l1,runtime_s
42,500,1000,5000,soft_trace_gate,0.03,1.0,simultaneous,0.0001,5,5,True,0.0005674630782920568,0.018897646220316935,0.01893322566582019,1.6775620700318437e-06,1.6775620700318437e-06,0.49999985097426203,0.16349572487180017,1.951836378437e-06,1.4032877616266874e-06,0.005237654025909947,0.19711925378142742,0.19506512767697756,676.8030858039856
42,500,1000,5000,soft_trace_gate,0.03,1.0,separated_control,0.0001,5,5,True,0.004728450580876611,0.12062117173128803,0.20385732890163583,5.524375908490898e-05,7.95804739812959e-05,0.5902534847126834,-0.18050697684243086,5.524375908490898e-05,7.95804739812959e-05,0.0052294112706323765,0.1971202977252057,0.19506937662194385,676.8030903339386
