seed,gap,tau_trace,rest_window,gate_mode,trace_gate_ref,gate_power,arm,target_event_update_l1,event_count_L,event_count_R,schedule_ok,mean_trace_mass,mean_gate_within,mean_gate_cross,within_pair_dW_L1,cross_pair_dW_L1,contamination_ratio,acc_dW_DI,acc_dW_LR,acc_dW_RL,final_DI,L_to_R_l1,R_to_L_l1,runtime_s
999,500,1000,5000,soft_trace_gate,0.03,1.0,L_then_R,0.0001,5,5,True,0.031655267497644884,1.0,0.027694316027163567,0.0004977413068593461,8.240235105875197e-06,0.01628564365724619,0.9674287107091512,0.0004977413068593461,8.240235105875197e-06,0.0220325653451247,0.20494119940921754,0.19610512016671697,1165.8676216602325
999,500,1000,5000,soft_trace_gate,0.03,1.0,R_then_L,0.0001,5,5,True,0.026661841631446144,1.0,0.028912987533390014,0.0004962173901363522,7.440833918683858e-06,0.01477357769322794,-0.9704528426280709,7.440833918683858e-06,0.0004962173901363522,0.02202886734039929,0.20493966572631536,0.1961051037029745,1165.867624759674
